id,course_title,price,subscribers,reviews,level,duration,subject
627706,Awaken the Accountant in You | Master the Accounting Basics,35,1135,10,Beginner Level,1.5,Business Finance
255280,WE WILL PAY YOU TO TRADE WITH US,20,2101,51,All Levels,2,Business Finance
628944,Situational Trading: Proven Option Strategy for any Scenario,200,1048,11,All Levels,1.5,Business Finance
537886,Portfolio Management for CA / CS / CFA exams,20,1740,5,All Levels,1,Business Finance
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),20,1749,41,All Levels,1,Business Finance
779678,Finding an Unlimited Amount of Investors,80,1187,6,All Levels,0.7,Business Finance
494330,Bookkeeping Made Easy,70,1263,21,Beginner Level,1.5,Business Finance
153926,BITCOIN VISUALLY. Part I.,50,115,6,Beginner Level,4,Business Finance
806122,Learn and Master the Basics of Finance,20,43,17,Beginner Level,3,Business Finance
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,75,55,2,All Levels,5.5,Business Finance
1032234,Mastering the Market : (Technical Analysis + Candlestick),90,18,7,All Levels,7,Business Finance
996542,Mastering Countertrend Trading : High Profit Trading Pattern,40,14,5,All Levels,1,Business Finance
756520,Exam 1 Review - Managerial Accounting (U of H),30,47,9,Beginner Level,2,Business Finance
768028,* An Integrated Approach to the Fundamentals of Accounting,200,134,14,All Levels,5.5,Business Finance
73030,Get to grips with the CFA calculator,20,153,8,All Levels,1.5,Business Finance
476880,Financial Model Fundamentals-Learn the Essential Skills,75,47,5,All Levels,2.5,Business Finance
773060,Forex: Economic News Trading,25,42,14,All Levels,0.683333333,Business Finance
552058,Analyze Real Estate Investments | Financial Modeling,20,120,18,All Levels,2,Business Finance
509512,Forex For Beginners - A Guide To Currency Trading,20,68,10,Beginner Level,0.5,Business Finance
497236,Raise Your Credit Score to 800 Or More....,50,844,33,All Levels,2,Business Finance
471556,Financial Management Budgeting Techniques,20,2045,3,All Levels,2,Business Finance
403602,Forex Killing Divergence - How to trade with precision,20,1168,38,All Levels,0.683333333,Business Finance
326948,Working Capital Management for CA / CFA / CPA Exams,25,2342,9,Intermediate Level,3.5,Business Finance
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,20,2268,4,All Levels,5.5,Business Finance
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,50,967,16,All Levels,8,Business Finance
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,200,1185,10,Beginner Level,2.5,Business Finance
439362,"Professional Options Trading, Simplified",200,631,49,All Levels,2,Business Finance
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",60,968,81,Intermediate Level,2,Business Finance
494800,Accounting Basics - A Complete Study,180,1132,70,All Levels,29,Business Finance
1222836,Case Studies in Macro Economics,50,114,1,Beginner Level,4,Business Finance
990440,My Forex Strategy that win consistently over and over,200,204,23,Intermediate Level,1.5,Business Finance
109988,Understand Banks & Financial Markets ,30,1548,24,All Levels,3,Business Finance
815482,Stock Technical Analysis with Python,50,409,35,All Levels,8,Business Finance
569436,How to Become an Accountant from scratch!,40,1169,7,Beginner Level,3,Business Finance
803664,How to invest in Gold,50,249,14,Beginner Level,2.5,Business Finance
213154,Automate Your Finances,20,690,17,Beginner Level,1,Business Finance
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),150,1340,4,All Levels,26,Business Finance
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,95,274,41,All Levels,1.5,Business Finance
363404,Futures/Commodity Training (Basics),0,4863,202,Beginner Level,1.5,Business Finance
454724,Cost Accounting Marginal Costing Theory and Practice,20,1923,4,All Levels,2.5,Business Finance
702278,The Big Volatility Short: The Best Trade On Wall Street!,200,224,35,All Levels,1.5,Business Finance
323196,Master Finance in Three Hours,20,721,12,Beginner Level,3,Business Finance
1225686,Learn Options on Futures for Hedging Options and Stocks,60,51,2,Expert Level,0.7,Business Finance
443584,Option selling trading as income source. Beginners friendly,195,1276,46,All Levels,6,Business Finance
1034074,Introduction to Value Growth Investing,0,2768,83,All Levels,1,Business Finance
1209694,Become A Forex Trader - Forex trading like a professional,0,1735,31,All Levels,2.5,Business Finance
418732,Hedge Fund Trading System,0,8985,584,All Levels,1,Business Finance
757450,Bulletproof Personal Finance: Expert Asset Allocation,45,1119,22,All Levels,1,Business Finance
403468,Financial Accounting: The Complete Introductory Crash Course,100,2591,44,All Levels,10,Business Finance
761808,Learn About Trading Options from a real wallstreet trader,20,1046,17,All Levels,1,Business Finance
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,20,2239,4,All Levels,1,Business Finance
519776,How to Build a Massive Stock Portfolio from Zero!,200,1882,51,All Levels,11,Business Finance
805336,Introductory Forex Trading Course,0,5931,158,Beginner Level,3.5,Business Finance
828254,Budgeting Hacks to Build Wealth!,0,4931,154,Beginner Level,0.533333333,Business Finance
471440,Accounting and Finance for Bankers - A Comprehensive Study,180,3056,9,All Levels,24.5,Business Finance
478598,Forex Prep Academy for Beginners-Real trades!,75,1303,21,Beginner Level,3,Business Finance
394636,Accounting for Deferred Taxes (Professional Course Level),25,2924,6,All Levels,1.5,Business Finance
512004,TRADING TRUTHS,50,1405,14,All Levels,2,Business Finance
1194426,The Binary Institute - Introductory Course in Binary Options,0,1121,12,All Levels,1,Business Finance
538540,Forex Trading vs Option Trading,95,1776,14,All Levels,2.5,Business Finance
406922,How to Invest in Stocks + Billionaire Investing Tips,40,1643,18,All Levels,2,Business Finance
743914,Value Investing For Beginners,100,801,48,Beginner Level,2.5,Business Finance
419308,TRADING TACTICS,145,951,25,All Levels,6,Business Finance
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,30,1278,33,Beginner Level,0.716666667,Business Finance
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,50,1184,15,All Levels,6,Business Finance
716136,build a solid foundation for trading options,20,1115,8,All Levels,1,Business Finance
737514,Forex Scam: Avoid the scam today,20,1086,27,All Levels,2,Business Finance
471446,Cost Accounting Crash Course,20,3730,11,All Levels,2.5,Business Finance
920424,Option Trading for Rookies: Basic Option Strategies,95,810,27,All Levels,2.5,Business Finance
49886,Business Analysis:  Working with Use Cases,90,2338,224,All Levels,1.5,Business Finance
292462,Learn to Raise the Funds You Need via Crowdfunding,20,3403,29,All Levels,8,Business Finance
211874,Business finances,75,4695,7,Beginner Level,1,Business Finance
754028,Financial Accounting - A Brief Introduction,0,17847,1440,Beginner Level,1,Business Finance
546924,Trading Economic Indicators - Complete Trading System,50,2692,25,Beginner Level,1.5,Business Finance
105972,Foundation of Options Trading and Investing,20,6374,21,All Levels,1,Business Finance
556068,Option Trading - How To Earn If You Can't Predict The Market,145,2305,19,All Levels,1.5,Business Finance
1053272,The Financial Analyst Skills Training (FAST) course 2017,100,589,31,All Levels,10,Business Finance
1273896,Covered Calls - Powerful Income Strategy for Stock Traders,60,22,0,Beginner Level,1,Business Finance
317572,Accounting 1 Simplified for You,45,2490,95,Beginner Level,3,Business Finance
738910,[Value Investing] Where White People Keep Their Money,200,2715,70,Expert Level,4,Business Finance
1015274,How to Start Investing: Made Simple and Easy,200,1506,12,All Levels,1,Business Finance
934574,Basics of Commerce A Complete Study,150,2197,4,All Levels,5.5,Business Finance
1110470,The Passive Investing Blueprint - Build Wealth Passively,200,338,32,All Levels,3.5,Business Finance
988804,7 Steps: Your Introduction to Trading,25,1076,22,Beginner Level,5,Business Finance
529718,Forex - Elliott Wave Theory with Fibonacci. ,20,2769,54,All Levels,1.5,Business Finance
998872,The Actuarial Profession: Basic Sciences and Principles,25,1531,6,Beginner Level,0.583333333,Business Finance
1023670,Investing in stocks: Avoid stock market loss,125,1136,12,Beginner Level,1,Business Finance
571394,QuickBooks Online: Complete Guide & Certification tips,50,2187,218,All Levels,13,Business Finance
637176,Build Financial Models & Value Companies The Easy Way,20,1609,137,All Levels,1,Business Finance
677802,Adventure Capital: How to pay off debt ,20,2895,56,Beginner Level,1,Business Finance
1084642,Chart Patterns Trading Demystified,200,1023,8,All Levels,2.5,Business Finance
739390,Financial Planning & Analysis: Building a Company's Budget,150,1988,137,All Levels,1.5,Business Finance
1134864,Simple things you must know before start FOREX (OFFER),200,1053,20,Beginner Level,0.733333333,Business Finance
489146,Practical Finance,20,4497,281,All Levels,1,Business Finance
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,160,2379,33,All Levels,3.5,Business Finance
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,200,993,19,All Levels,1,Business Finance
109622,Finance - Ratios Analysis & Interpretations,30,10338,52,Beginner Level,2.5,Business Finance
881378,Forex Trading -  Learn to Trade From Scratch!,20,1423,103,Beginner Level,1.5,Business Finance
474150,Technical Analysis tools for Stocks and Options trading,40,3555,89,All Levels,1.5,Business Finance
1046724,Quantitative Trading Analysis with R,50,567,40,All Levels,7.5,Business Finance
1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),200,1085,17,All Levels,6,Business Finance
233900,Get Started With Penny Stocks -Step by Step Guide to Trading,200,7159,61,All Levels,2,Business Finance
116128,CPA 101: How To Master Affiliate Marketing In No Time,100,11517,92,All Levels,1.5,Business Finance
1249164,Corporate Internal Controls and Fraud Controls,50,1,0,Intermediate Level,2,Business Finance
877106,"Forex trading tactics, that work!",20,10,1,Beginner Level,0.6,Business Finance
65105,Professional Risk Manager (PRM) Certification: Level 2,50,41,1,All Levels,7.5,Business Finance
889066,Trading Options Basics,200,8,0,Beginner Level,1.5,Business Finance
28172,Practical Trading on Financial Futures & Options Markets,50,43,0,Beginner Level,4,Business Finance
257996,Bookkeeping made simple,30,23,1,Beginner Level,1,Business Finance
811534,The Visual Learning Basic Accounting Course,20,9,0,Beginner Level,1,Business Finance
95176,ChalkTalk: Financial Accounting,20,25,1,All Levels,3.5,Business Finance
880564,The 7 fundamentals to Successful Cashflow Management,25,7,0,All Levels,1,Business Finance
613944,How to trade options,45,12,1,Intermediate Level,0.716666667,Business Finance
1208148,Coaching Course:Investment Analysis for your clients,200,1,0,Intermediate Level,0.566666667,Business Finance
24815,Harnessing the Power of Growth Stocks,50,29,2,Intermediate Level,2,Business Finance
736836,The Investment Banking Recruitment Series,40,17,6,All Levels,3.5,Business Finance
462474,Business Banking 101,25,132,3,All Levels,1.5,Business Finance
73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,20,126,2,All Levels,1,Business Finance
158444,Breakout Patterns Workshop by Pattern Trader,60,32,6,All Levels,1.5,Business Finance
577198,Asset Protection Using Offshore Companies,20,480,3,All Levels,1,Business Finance
993160,Get Credit for Your EIN That's Not Linked to Your SSN,20,27,4,Beginner Level,1.5,Business Finance
233294,Financial Translation,20,167,6,Beginner Level,1.5,Business Finance
281844,How to Pick Stocks,20,131,3,All Levels,1.5,Business Finance
1072156,Binary Beginners Mastery Strategy.,0,927,8,Beginner Level,1,Business Finance
607362,Accounting 101-Master Class for Understanding Business,20,37,2,All Levels,2.5,Business Finance
1069866,High-Frequency Trading & Dark Pools,40,19,11,Beginner Level,2,Business Finance
25794,How To Crowdfund,30,43,6,All Levels,1.5,Business Finance
387348,Financial Statement Fundamentals for Small Biz & Investors,30,751,1,Beginner Level,3,Business Finance
475912,Master The Stock Market with practice,35,49,10,All Levels,2,Business Finance
332690,Introduction to Trade Theory (Technical Analysis) For Stocks,20,45,4,Beginner Level,1,Business Finance
830870,Forex Trading For Beginners: Technical Trading,0,1685,29,Beginner Level,2,Business Finance
199822,IAS 12 - Accounting for Income Taxes (Basics),0,4269,60,All Levels,4.5,Business Finance
56058,Surpassing Your Kickstarter Goals,30,124,7,All Levels,1,Business Finance
587232,Simple Linear Regression Analysis ( A Complete Course ),200,811,5,All Levels,1.5,Business Finance
398798,Forex: Learn to Trade Forex and FX Consistently,50,956,4,All Levels,5.5,Business Finance
130366,Trading: High-ROI Trading,190,126,20,Intermediate Level,12.5,Business Finance
530430,Fundraising 101,95,26,4,Beginner Level,1,Business Finance
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,35,91,6,All Levels,2,Business Finance
441016,Filing with Companies House UK,30,30,5,All Levels,1,Business Finance
598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",195,226,26,All Levels,3.5,Business Finance
1225674,The Advantages of ETF Options and Index Options Trading,60,52,3,Intermediate Level,1,Business Finance
1167536,Learn to Trade Forex - from Beginner to Professional,195,89,7,All Levels,12.5,Business Finance
979616,"Investing In Stocks For Big Gains, Fundamental Investing",200,267,11,All Levels,2,Business Finance
